time(UTC),ID,lat,lon,depth[m_local],east_shift[m_local],north_shift[m_local],magnitude,P_residual[s],S_residual[s],n_pairs,ndiff_p,ndiff_s
2024-04-05T10:26:28.040,1011,38.49955,-112.88425,2487.85,884.7,-402.31,-0.73,0.1,0.06,2878,14659,21609
2024-04-05T10:30:37.592,1012,38.50258,-112.88358,2498.85,943.8,-64.92,-0.16,0.1,0.08,2858,12053,33126
2024-04-05T10:30:40.657,1013,38.50267,-112.88355,2507.85,946.42,-54.89,0.02,0.1,0.08,2873,11042,34006
2024-04-05T10:38:00.612,1014,38.50235,-112.8837,2617.85,933.3,-90.55,-0.67,0.08,0.08,2800,9400,27473
2024-04-05T10:38:37.533,1015,38.50174,-112.88414,2501.85,894.82,-158.51,-0.99,0.15,0.04,2590,7617,12305
2024-04-05T10:48:19.130,1016,38.50189,-112.88405,2482.85,902.7,-141.8,-0.47,0.07,0.08,2879,14443,26674
2024-04-05T10:48:54.383,1017,38.50191,-112.88419,2489.85,890.49,-139.58,-0.49,0.07,0.08,2887,13224,26782
2024-04-05T10:48:58.045,1018,38.50118,-112.88445,2404.85,867.66,-220.88,-0.84,0.09,0.07,2826,8618,21674
2024-04-05T10:51:06.725,1019,38.50254,-112.88369,2524.85,934.2,-69.38,-0.76,0.13,0.12,2848,10884,28475
2024-04-05T10:53:50.637,1020,38.50163,-112.88417,2338.85,892.18,-170.77,-0.84,0.19,0.29,2882,14558,25321
2024-04-05T10:54:39.417,1021,38.50023,-112.88399,2433.85,907.57,-326.65,-0.96,0.11,0.06,2785,8790,18574
2024-04-05T10:57:43.495,1022,38.50141,-112.88417,2338.85,892.14,-195.27,-0.19,0.1,0.07,2877,16283,26070
2024-04-05T10:58:12.968,1023,38.50189,-112.88446,2603.85,866.93,-141.81,-0.22,0.11,0.08,2889,14319,30913
2024-04-05T10:59:11.011,1024,38.5001,-112.88273,2284.85,1017.5,-341.14,-0.67,0.1,0.07,2882,14874,26913
2024-04-05T11:04:26.947,1025,38.50057,-112.88299,2296.85,994.92,-288.81,-0.79,0.1,0.06,2862,11931,24463
2024-04-05T11:04:48.846,1026,38.50198,-112.88379,2459.85,925.4,-131.78,-0.98,0.12,0.06,2664,6543,15676
2024-04-05T11:07:13.544,1027,38.50164,-112.88443,2518.85,869.5,-169.65,-0.97,0.12,0.05,2806,9509,17476
2024-04-05T11:07:30.791,1028,38.50392,-112.88288,2418.85,1004.93,84.44,-1,0.14,0.07,2803,7945,20513
2024-04-05T11:07:40.275,1029,38.5039,-112.88295,2416.85,998.82,82.21,-0.99,0.11,0.11,2847,10765,22386
2024-04-05T11:10:13.611,1030,38.50191,-112.88419,2489.85,890.49,-139.58,-0.6,0.08,0.08,2873,13781,27262
2024-04-05T11:10:43.344,1031,38.5018,-112.88419,2496.85,890.47,-151.83,-0.57,0.07,0.07,2866,12619,26689
2024-04-05T11:11:23.288,1032,38.50189,-112.88405,2482.85,902.7,-141.8,-0.7,0.08,0.08,2850,12634,22758
2024-04-05T11:12:14.772,1033,38.5004,-112.88407,2431.85,900.64,-307.73,-0.77,0.12,0.07,2850,11841,24451
2024-04-05T11:12:30.803,1034,38.50245,-112.88366,2603.85,936.8,-79.41,-0.91,0.1,0.08,2795,9452,24969
2024-04-05T11:12:56.842,1035,38.50193,-112.88417,2323.85,892.23,-137.35,0.03,0.11,0.08,2879,14719,28347
2024-04-05T11:17:37.254,1036,38.50232,-112.88371,2602.85,932.42,-93.89,-0.73,0.17,0.08,2831,11537,26410
2024-04-05T11:21:28.097,1037,38.50032,-112.88404,2414.85,903.23,-316.63,-0.87,0.1,0.05,2727,9420,16443
2024-04-05T11:22:37.515,1038,38.49947,-112.88449,2517.85,863.74,-411.2,-0.84,0.08,0.07,2774,7312,21420
2024-04-05T11:22:57.153,1039,38.50465,-112.88275,2583.85,1016.24,165.81,-0.23,0.09,0.09,2857,12403,31927
2024-04-05T11:25:20.744,1040,38.50272,-112.88405,2394.85,902.81,-49.32,-0.67,0.12,0.07,2855,8377,26456
2024-04-05T11:27:13.254,1041,38.50011,-112.88406,2446.85,901.43,-340,-0.83,0.1,0.06,2723,7139,18309
2024-04-05T11:28:29.051,1042,38.50017,-112.88407,2435.85,900.58,-333.33,-0.99,0.24,0.05,2287,4840,11673
2024-04-05T11:33:11.668,1043,38.504,-112.88289,2399.85,1004.06,93.35,-0.95,0.11,0.1,2857,13713,19262
2024-04-05T11:34:25.536,1044,38.50125,-112.88423,2292.85,886.87,-213.09,-0.92,0.15,0.07,2348,4170,14293
2024-04-05T11:34:34.155,1045,38.50023,-112.88401,2434.85,905.83,-326.65,-0.99,0.09,0.18,2304,5761,11642
2024-04-05T11:36:20.479,1046,38.50191,-112.88419,2489.85,890.49,-139.58,-0.59,0.06,0.11,2849,13033,21883
2024-04-05T11:36:29.190,1047,38.50187,-112.88412,2480.85,896.59,-144.03,-0.89,0.07,0.06,2808,9753,19443
2024-04-05T11:37:23.665,1048,38.50167,-112.88417,2347.85,892.19,-166.31,-0.6,0.11,0.12,2876,12408,24034
2024-04-05T11:42:13.982,1049,38.5044,-112.88279,2570.85,1012.77,137.94,-0.45,0.13,0.08,2860,11731,30901
2024-04-05T11:44:09.082,1050,38.49973,-112.88358,2410.85,943.22,-382.3,-0.84,0.1,0.06,2821,10150,21127
2024-04-05T11:45:42.749,1051,38.50146,-112.88449,2390.85,864.23,-189.7,-0.95,0.09,0.06,2626,6418,15773
2024-04-05T11:46:30.723,1052,38.50182,-112.88435,2510.85,876.51,-149.6,-0.17,0.07,0.07,2886,14593,27199
2024-04-05T11:50:15.384,1053,38.50022,-112.88399,2431.85,907.57,-327.76,-0.44,0.1,0.08,2868,13849,26682
2024-04-05T11:51:11.905,1054,38.50182,-112.88419,2500.85,890.47,-149.6,-0.86,0.07,0.07,2876,13713,25031
2024-04-05T11:51:53.011,1055,38.50413,-112.88252,2399.85,1036.33,107.85,-0.88,0.09,0.08,2816,10485,25184
2024-04-05T11:53:57.832,1056,38.50196,-112.88421,2485.85,888.75,-134.01,-0.94,0.08,0.07,2842,10908,21508
2024-04-05T11:54:53.133,1057,38.50252,-112.88392,2380.85,914.13,-71.61,-0.63,0.15,0.07,2832,7443,26535
2024-04-05T11:56:08.995,1058,38.50233,-112.88403,2382.85,904.51,-92.78,-0.93,0.12,0.09,2433,3731,15172
2024-04-05T11:58:19.021,1059,38.50256,-112.88388,2381.85,917.62,-67.15,-0.93,0.1,0.07,2583,5553,15644
2024-04-05T12:00:32.284,1060,38.50052,-112.88362,2368.85,939.93,-294.37,-0.32,0.1,0.07,2893,16839,28049
2024-04-05T12:01:26.929,1061,38.50255,-112.88366,2572.85,936.82,-68.26,-0.91,0.1,0.11,2796,9716,25053
2024-04-05T12:02:06.455,1062,38.50458,-112.88273,2593.85,1017.99,158.01,-0.23,0.18,0.26,2873,11463,32711
2024-04-05T12:06:15.673,1063,38.50189,-112.8841,2484.85,898.34,-141.8,-0.77,0.07,0.07,2843,12727,19441
2024-04-05T12:06:27.015,1064,38.50195,-112.88437,2337.85,874.79,-135.12,-0.92,0.1,0.07,2862,12040,23529
2024-04-05T12:07:22.421,1065,38.5028,-112.88348,2508.85,952.54,-40.4,-0.55,0.1,0.09,2862,11962,31940
2024-04-05T12:08:54.743,1066,38.50222,-112.88383,2426.85,921.94,-105.04,-1,0.13,0.06,2802,6822,19542
2024-04-05T12:09:15.857,1067,38.50255,-112.88358,2512.85,943.79,-68.26,-0.97,0.13,0.11,2803,8537,26545
2024-04-05T12:10:04.679,1068,38.50119,-112.88428,2297.85,882.49,-219.77,-0.95,0.13,0.07,1987,5317,9693
2024-04-05T12:12:39.260,1069,38.50133,-112.88425,2340.85,885.14,-204.18,-0.76,0.11,0.1,2868,13864,22814
2024-04-05T12:13:07.668,1070,38.50004,-112.88409,2453.85,898.8,-347.79,-0.94,0.1,0.13,2467,8678,11128
2024-04-05T12:14:56.785,1071,38.50187,-112.88409,2323.85,899.2,-144.03,0.08,0.11,0.08,2874,14433,28146
2024-04-05T12:15:53.660,1072,38.50183,-112.88426,2620.85,884.37,-148.49,-0.98,0.18,0.06,2435,7416,11816
2024-04-05T12:16:05.159,1073,38.5027,-112.88407,2385.85,901.06,-51.55,-0.75,0.11,0.07,2827,6569,26618
2024-04-05T12:19:22.473,1074,38.5047,-112.88271,2575.85,1019.73,171.38,-0.1,0.1,0.08,2868,11451,32529
2024-04-05T12:22:40.210,1075,38.50191,-112.88419,2489.85,890.49,-139.58,-0.2,0.06,0.08,2883,13952,28166
2024-04-05T12:23:15.792,1076,38.50035,-112.88395,2417.85,911.09,-313.29,-0.9,0.1,0.08,2816,10982,19497
2024-04-05T12:23:45.130,1077,38.50033,-112.88396,2414.85,910.22,-315.52,-0.81,0.13,0.08,2830,9805,23655
2024-04-05T12:23:55.201,1078,38.50032,-112.88409,2427.85,898.87,-316.63,-0.91,0.12,0.07,2854,11138,21867
2024-04-05T12:27:40.337,1079,38.504,-112.88282,2405.85,1010.16,93.36,-0.4,0.1,0.07,2875,16012,26963
2024-04-05T12:31:16.762,1080,38.50348,-112.88303,2524.85,991.84,35.39,-0.03,0.1,0.08,2877,11851,34586
2024-04-05T12:31:55.649,1081,38.50347,-112.88302,2535.85,992.71,34.28,-0.52,0.1,0.08,2871,11735,32481
2024-04-05T12:32:57.484,1082,38.50478,-112.88271,2566.85,1019.72,180.3,-0.81,0.11,0.08,2852,10394,26606
2024-04-05T12:34:19.405,1083,38.50281,-112.88282,2399.85,1010.12,-39.28,-0.97,0.09,0.07,2870,9021,25006
2024-04-05T12:35:47.994,1084,38.50187,-112.88409,2323.85,899.2,-144.03,-0.41,0.11,0.08,2881,14505,28060
2024-04-05T12:35:57.987,1085,38.50017,-112.88448,2664.85,864.8,-333.32,-0.94,0.1,0.08,2818,8210,25601
2024-04-05T12:37:37.751,1086,38.50294,-112.88273,2398.85,1017.98,-24.79,-0.55,0.09,0.08,2941,10854,31107
2024-04-05T12:38:01.543,1087,38.50297,-112.88276,2388.85,1015.37,-21.45,-0.54,0.13,0.08,2926,9196,31468
2024-04-05T12:38:46.871,1088,38.50355,-112.8831,2617.85,985.74,43.19,-0.19,0.09,0.09,2846,8424,33331
2024-04-05T12:38:49.785,1089,38.50351,-112.88315,2612.85,981.37,38.73,-0.08,0.09,0.09,2842,9059,32788
2024-04-05T12:39:30.254,1090,38.50365,-112.88299,2565.85,995.33,54.34,-0.33,0.11,0.08,2827,9364,31640
2024-04-05T12:43:43.690,1091,38.5028,-112.88385,2383.85,920.27,-40.41,-0.97,0.11,0.08,2783,4832,24462
2024-04-05T12:45:05.949,1092,38.50058,-112.88424,2455.85,885.84,-287.69,-0.42,0.1,0.07,2840,9798,28209
2024-04-05T12:45:11.425,1093,38.503,-112.88334,2513.85,964.77,-18.11,-0.91,0.13,0.08,2801,10147,25942
2024-04-05T12:47:49.209,1094,38.4997,-112.88296,2306.85,997.32,-385.66,-0.84,0.11,0.07,2883,12679,27101
2024-04-05T12:47:54.172,1095,38.50371,-112.88151,2531.85,1124.43,61.05,-0.81,0.27,0.29,2818,11478,16183
2024-04-05T12:48:00.041,1096,38.50188,-112.88422,2486.85,887.86,-142.92,-0.98,0.07,0.02,536,3089,625
2024-04-05T12:49:20.953,1097,38.50189,-112.88405,2482.85,902.7,-141.8,-0.6,0.07,0.08,2872,13891,26462
2024-04-05T12:50:20.137,1098,38.50259,-112.88369,2617.85,934.2,-63.81,-0.8,0.37,0.16,2832,9191,28822
2024-04-05T12:51:14.228,1099,38.50141,-112.88417,2338.85,892.14,-195.27,-0.5,0.1,0.46,2924,15710,29367
2024-04-05T12:53:01.509,1100,38.50382,-112.88288,2393.85,1004.93,73.29,-0.54,0.11,0.08,2912,14344,29521
2024-04-05T12:53:17.199,1101,38.50002,-112.88393,2415.85,912.76,-350.02,-0.79,0.1,0.07,2832,11525,20934
2024-04-05T12:55:58.609,1102,38.50275,-112.88401,2394.85,906.3,-45.98,-0.92,0.2,0.07,2818,6098,27156
2024-04-05T12:57:09.803,1103,38.50278,-112.88384,2380.85,921.14,-42.63,-0.69,0.1,0.08,2838,8131,27103
2024-04-05T12:58:01.676,1104,38.5029,-112.88301,2434.85,993.55,-29.25,-0.87,0.11,0.21,2828,10816,25445
2024-04-05T13:01:10.365,1105,38.50285,-112.88381,2387.85,923.76,-34.83,-0.99,0.09,0.07,2622,4387,18269
2024-04-05T13:01:57.098,1106,38.50369,-112.88249,2377.85,1038.95,58.81,-0.78,0.09,0.08,2879,8384,28004
2024-04-05T13:02:55.008,1107,38.50261,-112.88401,2446.85,906.29,-61.58,-0.41,0.09,0.08,2868,13788,30055
2024-04-05T13:04:50.442,1108,38.50011,-112.88392,2419.85,913.65,-340.01,-0.68,0.12,0.07,2675,7500,18054
2024-04-05T13:05:11.698,1109,38.50278,-112.8838,2384.85,924.63,-42.63,-0.99,0.13,0.06,2623,5003,16893
2024-04-05T13:07:38.903,1110,38.5019,-112.88419,2490.85,890.48,-140.69,-0.58,0.07,0.07,2864,12932,25049
2024-04-05T13:07:58.060,1111,38.50162,-112.88398,2277.85,908.76,-171.88,-0.72,0.14,0.08,2850,8704,25746
2024-04-05T13:08:25.612,1112,38.50287,-112.88408,2385.85,900.21,-32.61,-0.99,0.15,0.06,1998,3352,10853
2024-04-05T13:11:16.877,1113,38.50331,-112.88315,2588.85,981.37,16.44,-0.41,0.1,0.1,2844,10280,29880
2024-04-05T13:12:36.942,1114,38.50128,-112.88408,2501.85,899.96,-209.75,-0.83,0.08,0.05,2792,8584,17910
2024-04-05T13:15:40.581,1115,38.50367,-112.88294,2411.85,999.69,56.57,-0.27,0.1,0.08,2920,14244,33375
2024-04-05T13:16:49.582,1116,38.50033,-112.88396,2414.85,910.22,-315.52,-0.61,0.11,0.08,2867,12641,27519
2024-04-05T13:17:12.176,1117,38.50285,-112.88381,2383.85,923.76,-34.83,-0.85,0.16,0.06,2676,5038,19155
2024-04-05T13:21:42.797,1118,38.50189,-112.88412,2483.85,896.59,-141.8,-0.58,0.07,0.08,2831,11614,22965
2024-04-05T13:24:31.856,1119,38.50341,-112.88314,2571.85,982.24,27.59,-0.95,0.11,0.07,2718,6502,24306
2024-04-05T13:24:52.560,1120,38.50178,-112.88419,2496.85,890.46,-154.06,-0.92,0.07,0.16,2811,11248,16440
2024-04-05T13:25:46.118,1121,38.50018,-112.88407,2439.85,900.58,-332.21,-0.74,0.12,0.07,2876,11675,27904
2024-04-05T13:28:08.079,1122,38.5,-112.88443,2481.85,869.12,-352.23,-0.85,0.1,0.1,2813,10417,17752
2024-04-05T13:28:25.284,1123,38.50072,-112.88444,2627.85,868.43,-272.1,-0.8,0.11,0.06,2837,9000,26565
2024-04-05T13:29:31.329,1124,38.50035,-112.88405,2414.85,902.37,-313.29,-0.93,0.2,0.05,2618,7572,13786
2024-04-05T13:31:37.136,1125,38.50156,-112.88389,2236.85,916.6,-178.56,-0.75,0.12,0.08,2806,9455,21879
2024-04-05T13:32:55.480,1126,38.50243,-112.88426,2377.85,884.46,-81.64,-1,0.26,0.17,1497,3366,6669
2024-04-05T13:33:21.619,1127,38.50019,-112.88468,2508.85,847.35,-331.08,-0.82,0.11,0.05,2678,7505,16248
2024-04-05T13:33:54.724,1128,38.5001,-112.88383,2396.85,921.5,-341.12,-0.72,0.11,0.08,2864,12774,25384
2024-04-05T13:34:17.547,1129,38.50012,-112.88404,2431.85,903.18,-338.89,-0.85,0.08,0.09,2814,10129,20624
2024-04-05T13:34:40.753,1130,38.50191,-112.88419,2489.85,890.49,-139.58,-0.37,0.07,0.08,2874,13330,26818
2024-04-05T13:35:05.554,1131,38.50204,-112.88395,2546.85,911.45,-125.09,-0.75,0.09,0.07,2845,11867,27259
2024-04-05T13:36:11.747,1132,38.50205,-112.88418,2469.85,891.38,-123.98,-0.86,0.08,0.16,2709,9440,14658
2024-04-05T13:38:35.272,1133,38.50258,-112.88399,2444.85,908.03,-64.92,-1,0.08,0.06,2829,8616,20406
2024-04-05T13:38:41.394,1134,38.50165,-112.88413,2338.85,895.68,-168.54,-0.66,0.1,0.11,2869,13868,21715
2024-04-05T13:39:28.274,1135,38.50182,-112.88435,2510.85,876.51,-149.6,-0.35,0.07,0.07,2872,15186,25889
2024-04-05T13:40:58.309,1136,38.50027,-112.88453,2475.85,860.46,-322.19,-0.82,0.09,0.07,2839,9245,22683
2024-04-05T13:41:06.205,1137,38.50004,-112.88471,2505.85,844.69,-347.78,-0.97,0.14,0.2,2581,9306,11033
2024-04-05T13:41:18.271,1138,38.50193,-112.88413,2329.85,895.72,-137.35,-0.95,0.1,0.06,2835,12523,19069
2024-04-05T13:41:55.325,1139,38.50274,-112.8839,2377.85,915.9,-47.09,-0.98,0.16,0.07,2686,6040,17279
2024-04-05T13:42:09.521,1140,38.50272,-112.88405,2389.85,902.81,-49.32,-0.64,0.19,0.08,2829,8486,27132
2024-04-05T13:42:13.578,1141,38.50276,-112.88402,2390.85,905.43,-44.87,-0.97,0.22,0.07,2721,4529,19160
2024-04-05T13:43:44.482,1142,38.50108,-112.88403,2246.85,904.28,-232.02,-0.91,0.13,0.07,1067,2250,5083
2024-04-05T13:45:13.785,1143,38.50317,-112.88326,2558.85,971.76,0.84,0.12,0.1,0.08,2890,13215,32867
2024-04-05T13:45:55.760,1144,38.50276,-112.88386,2383.85,919.39,-44.86,-0.91,0.16,0.08,2827,7789,23131
2024-04-05T13:46:01.992,1145,38.49995,-112.88413,2455.85,895.28,-357.81,-0.88,0.12,0.05,2629,9653,11871
2024-04-05T13:47:16.238,1146,38.50273,-112.88409,2275.85,899.32,-48.21,-0.71,0.33,0.08,2855,9786,26055
2024-04-05T13:48:24.506,1147,38.50258,-112.88354,2602.85,947.29,-64.92,-0.19,0.1,0.08,2838,12801,31546
2024-04-05T13:49:23.923,1148,38.50179,-112.88413,2512.85,895.7,-152.94,-0.85,0.11,0.2,2470,6266,13502
2024-04-05T13:50:02.716,1149,38.50197,-112.884,2558.85,907.07,-132.89,-0.73,0.09,0.06,2820,10828,25210
2024-04-05T13:50:59.577,1150,38.501,-112.88407,2256.85,900.78,-240.93,-0.77,0.12,0.08,2747,7043,21060
2024-04-05T13:52:04.507,1151,38.50295,-112.88397,2375.85,909.81,-23.69,-0.92,0.16,0.08,840,1958,3691
2024-04-05T13:52:12.169,1152,38.50275,-112.88344,2598.85,956.03,-45.97,-0.63,0.11,0.08,2833,10741,31776
2024-04-05T13:52:15.898,1153,38.50183,-112.88404,2578.85,903.56,-148.49,-0.71,0.09,0.07,2830,10387,27947
2024-04-05T13:52:23.657,1154,38.50021,-112.88447,2611.85,865.68,-328.86,-0.81,0.1,0.04,2783,9409,18211
2024-04-05T13:53:10.499,1155,38.50328,-112.88324,2520.85,973.51,13.1,-0.37,0.11,0.08,2861,12262,32631
2024-04-05T13:53:14.640,1156,38.50004,-112.88372,2399.85,931.09,-347.8,-0.73,0.13,0.07,2858,12163,20747
2024-04-05T13:53:33.827,1157,38.50343,-112.88309,2531.85,986.6,29.82,-0.42,0.1,0.08,2863,10604,34050
2024-04-05T13:53:46.704,1158,38.50091,-112.884,2233.85,906.86,-250.95,-0.54,0.09,0.08,2849,7995,28015
2024-04-05T13:54:29.546,1159,38.50123,-112.88475,2568.85,841.49,-215.31,-0.68,0.11,0.07,2842,9101,25328
2024-04-05T13:55:36.477,1160,38.5024,-112.88369,2609.85,934.18,-84.98,-0.89,0.18,0.06,2783,9578,20365
2024-04-05T13:55:40.694,1161,38.50295,-112.88336,2593.85,963.02,-23.68,-0.72,0.18,0.07,2824,10390,28657
2024-04-05T13:56:32.250,1162,38.5015,-112.88395,2246.85,911.35,-185.25,-0.7,0.2,0.07,2813,8738,21438
2024-04-05T13:56:57.435,1163,38.50286,-112.88392,2389.85,914.17,-33.72,-0.95,0.21,0.1,1947,3442,10754
2024-04-05T13:58:43.440,1164,38.50274,-112.88354,2590.85,947.3,-47.09,-0.8,0.1,0.07,2833,10613,28699
2024-04-05T13:59:05.361,1165,38.50404,-112.88261,2442.85,1028.48,97.82,-0.23,0.1,0.08,2891,13465,32880
2024-04-05T14:01:26.145,1166,38.50408,-112.88295,2416.85,998.82,102.27,-0.68,0.1,0.07,2860,13968,26438
2024-04-05T14:02:42.676,1167,38.50153,-112.88389,2241.85,916.59,-181.9,-0.68,0.12,0.09,1142,4107,3528
2024-04-05T14:03:14.175,1168,38.50335,-112.88311,2587.85,984.86,20.9,-0.62,0.1,0.08,2846,10715,32137
2024-04-05T14:05:04.404,1169,38.50064,-112.88449,2628.85,864.04,-281,-0.34,0.11,0.08,2865,10792,32483
2024-04-05T14:05:38.007,1170,38.50098,-112.88406,2252.85,901.65,-243.16,-0.9,0.09,0.07,2103,5049,11103
2024-04-05T14:06:29.635,1171,38.50028,-112.88464,2478.85,850.86,-321.07,-0.93,0.08,0.1,1156,3491,4470
2024-04-05T14:06:32.884,1172,38.50345,-112.88298,2467.85,996.2,32.05,-0.73,0.12,0.07,2859,12270,28420
2024-04-05T14:07:12.926,1173,38.50163,-112.88442,2527.85,870.37,-170.77,-0.89,0.1,0.05,2103,5526,9862
2024-04-05T14:07:55.227,1174,38.50119,-112.88396,2247.85,910.42,-219.77,-0.7,0.11,0.07,2708,7909,18506
2024-04-05T14:08:22.538,1175,38.50027,-112.88404,2439.85,903.22,-322.2,-0.98,0.11,0.06,2528,7033,13103
2024-04-05T14:08:54.153,1176,38.50165,-112.88391,2276.85,914.87,-168.54,-0.69,0.11,0.08,2802,6966,23601
2024-04-05T14:09:45.967,1177,38.50293,-112.88393,2390.85,913.3,-25.92,-0.58,0.13,0.07,2831,6156,28339
2024-04-05T14:10:08.132,1178,38.50255,-112.88402,2441.85,905.41,-68.27,-0.88,0.13,0.04,2584,9208,11511
2024-04-05T14:10:17.745,1179,38.50377,-112.88243,2331.85,1044.18,67.72,-0.94,0.09,0.1,2756,6963,19417
2024-04-05T14:11:17.494,1180,38.50354,-112.88245,2435.85,1042.43,42.09,-0.99,0.17,0.08,2534,4542,16039
2024-04-05T14:11:46.379,1181,38.50267,-112.88354,2570.85,947.3,-54.89,-0.55,0.14,0.08,2849,11969,29103
2024-04-05T14:13:08.208,1182,38.50189,-112.8841,2478.85,898.34,-141.8,-0.52,0.07,0.07,2843,12052,22340
2024-04-05T14:14:01.032,1183,38.50191,-112.88419,2489.85,890.49,-139.58,-0.48,0.07,0.07,2855,13143,23321
2024-04-05T14:14:07.598,1184,38.50178,-112.88422,2498.85,887.85,-154.06,-0.89,0.07,0.06,2758,9008,17616
2024-04-05T14:14:15.790,1185,38.50234,-112.8837,2617.85,933.3,-91.66,-0.57,0.09,0.08,2835,10910,28815
2024-04-05T14:15:14.817,1186,38.50187,-112.88409,2323.85,899.2,-144.03,0.05,0.11,0.07,2869,14207,26716
2024-04-05T14:19:04.219,1187,38.50077,-112.88436,2446.85,875.42,-266.53,-0.76,0.1,0.07,2840,11071,22219
2024-04-05T14:19:43.639,1188,38.50008,-112.88401,2447.85,905.79,-343.34,-0.73,0.1,0.12,2806,8171,20109
2024-04-05T14:19:54.429,1189,38.50006,-112.88384,2400.85,920.62,-345.57,-0.96,0.13,0.06,2632,8609,13386
2024-04-05T14:21:46.742,1190,38.50275,-112.88381,2384.85,923.75,-45.98,-0.91,0.14,0.07,2115,3818,12222
2024-04-05T14:21:59.012,1191,38.50347,-112.88277,2455.85,1014.52,34.28,-0.42,0.1,0.08,2874,13392,29741
2024-04-05T14:22:09.287,1192,38.5021,-112.88407,2471.85,900.99,-118.41,-0.84,0.07,0.06,2143,5618,9781
2024-04-05T14:22:34.104,1193,38.50243,-112.8837,2593.85,933.31,-81.64,-0.73,0.1,0.07,2827,10845,26648
2024-04-05T14:24:55.445,1194,38.5011,-112.88261,2186.85,1028.19,-229.8,-0.89,0.08,0.06,2819,8091,20752
2024-04-05T14:26:52.507,1195,38.49988,-112.88371,2415.85,931.92,-365.61,-0.81,0.09,0.07,2677,9680,15328
2024-04-05T14:27:44.544,1196,38.50069,-112.88362,2381.85,939.97,-275.45,-0.72,0.09,0.06,2792,10843,18592
2024-04-05T14:29:12.956,1197,38.50033,-112.88396,2414.85,910.22,-315.52,-0.62,0.11,0.07,2839,11261,24588
2024-04-05T14:30:08.272,1198,38.50109,-112.88395,2253.85,911.27,-230.91,-0.85,0.11,0.08,2396,6841,13581
2024-04-05T14:30:59.989,1199,38.49995,-112.88414,2387.85,894.41,-357.81,-0.72,0.11,0.4,2578,10451,13169
2024-04-05T14:32:23.835,1200,38.50359,-112.88299,2554.85,995.33,47.65,-0.31,0.1,0.08,2843,9611,30453
2024-04-05T14:32:27.991,1201,38.50366,-112.88299,2556.85,995.33,55.46,-0.58,0.1,0.08,2826,8608,29025
2024-04-05T14:32:55.991,1202,38.49995,-112.88436,2466.85,875.21,-357.8,-0.78,0.1,0.06,2655,7691,13956
2024-04-05T14:33:39.986,1203,38.5005,-112.88457,2629.85,857.03,-296.59,-0.62,0.11,0.07,2852,10103,26856
2024-04-05T14:34:23.902,1204,38.50257,-112.88365,2568.85,937.69,-66.03,-0.02,0.1,0.08,2849,12951,30796
2024-04-05T14:35:14.130,1205,38.50053,-112.88492,2537.85,826.49,-293.24,-0.48,0.22,0.2,2831,12450,20138
2024-04-05T14:35:21.861,1206,38.5015,-112.88387,2244.85,918.33,-185.25,-0.29,0.1,0.08,2878,12897,29519
2024-04-05T14:35:28.513,1207,38.50002,-112.88421,2458.85,888.32,-350.01,-0.76,0.12,0.05,2537,5669,13498
2024-04-05T14:36:12.024,1208,38.50101,-112.88406,2244.85,901.65,-239.82,-0.98,0.18,0.06,1921,4594,8869
2024-04-05T14:43:02.992,1209,38.50013,-112.88388,2409.85,917.15,-337.78,-0.35,0.14,0.08,1535,4655,6913
2024-04-05T14:43:05.021,1210,38.49877,-112.88337,2438.85,961.29,-489.11,-0.79,0.11,0.06,2784,7850,20223
2024-04-05T14:43:31.752,1211,38.50114,-112.88398,2252.85,908.66,-225.34,-0.31,0.12,0.08,2848,10246,27963
2024-04-05T14:43:38.371,1212,38.50188,-112.88415,2485.85,893.97,-142.92,-0.74,0.07,0.07,2791,10577,16988
2024-04-05T14:44:40.154,1213,38.49988,-112.88471,2641.85,844.65,-365.58,-0.54,0.11,0.08,2813,9143,26520
2024-04-05T14:45:19.785,1214,38.50298,-112.88386,2381.85,919.41,-20.35,-0.93,0.19,0.07,2468,3950,15201
2024-04-05T14:46:35.117,1215,38.50165,-112.88391,2276.85,914.87,-168.54,-0.54,0.11,0.09,2803,7931,22236
2024-04-05T14:48:04.900,1216,38.50018,-112.88407,2439.85,900.58,-332.21,-0.03,0.13,0.11,2873,13708,28912
2024-04-05T14:48:13.350,1217,38.50175,-112.88413,2506.85,895.69,-157.4,-0.89,0.1,0.07,936,2816,3473
2024-04-05T14:50:25.765,1218,38.50164,-112.88417,2513.85,892.18,-169.65,-1,0.07,0.07,419,1336,1428
2024-04-05T14:51:02.184,1219,38.50021,-112.88402,2431.85,904.95,-328.87,-0.99,0.1,0.07,2513,5430,13776
2024-04-05T14:52:26.092,1220,38.50095,-112.88398,2230.85,908.62,-246.5,-0.79,0.11,0.07,2539,6249,14250
2024-04-05T14:52:59.802,1221,38.50413,-112.8829,2523.85,1003.18,107.84,-0.53,0.09,0.08,2838,11389,28955
2024-04-05T14:53:41.416,1222,38.50153,-112.88393,2257.85,913.1,-181.9,-0.8,0.09,0.08,2469,5316,15840
2024-04-05T14:54:04.875,1223,38.49997,-112.88406,2451.85,901.4,-355.58,-0.31,0.1,0.08,2891,14939,27807
2024-04-05T14:54:21.473,1224,38.50215,-112.88395,2470.85,911.46,-112.84,-0.95,0.09,0.03,1612,5143,6289
